SYMBOL,K,K_used,Z,P,Dir,FDR
KANK2,4,4,9.98493776442298,1.7741237961341052e-23,up,1.6298875315084024e-19
GYPC,3,3,9.915479263645686,3.565411539129845e-23,up,1.6377717904992942e-19
ZWILCH,3,3,-9.82625247903502,8.678840046468184e-23,down,2.657750116896774e-19
LRRC49,2,2,-9.704516639297607,2.884401931977258e-22,down,6.624750137268768e-19
CHML,4,4,-9.558499382747916,1.194764360327026e-21,down,2.1952600356648777e-18
NME5,2,2,-9.535627002891356,1.4898253335999692e-21,down,2.2811708899638197e-18
PPP1R2,2,2,-9.499163858514507,2.1158232856455617e-21,down,2.7768669321751104e-18
LRRTM4,2,2,-9.463508587517927,2.9778001677957726e-21,down,3.4196312676924704e-18
CERS1,3,3,9.448125695291928,3.4495195371021954e-21,up,3.521192887484208e-18
CD37,3,3,9.426577152431337,4.2368956477881226e-21,up,3.892436031622948e-18
RFK,2,2,-9.400807593003156,5.414586119731862e-21,down,4.522163880179692e-18
GDAP1,2,2,-9.341535111741797,9.494736135005872e-21,down,7.269011739358247e-18
NDFIP1,2,2,-9.273518394412957,1.801046514391992e-20,down,1.2306727329020663e-17
PRELP,4,4,9.269203408652476,1.8754128943756318e-20,up,1.2306727329020663e-17
GPCPD1,2,2,-9.241144477779287,2.4387457241364148e-20,down,1.4936504645094162e-17
ADAMTS2,4,4,9.164133862319666,4.9946445636730275e-20,up,2.73842890398677e-17
ASAH2B,3,3,-9.1617967983282,5.104027838973928e-20,down,2.73842890398677e-17
GCNT4,2,2,-9.156407457353817,5.365377192964173e-20,down,2.73842890398677e-17
KCNT2,2,2,-9.115330770170338,7.843085560175636e-20,down,3.792338265333346e-17
FZD9,3,3,9.06468202779139,1.2496820855751475e-19,up,5.74041466008944e-17
NDUFB5,2,2,-9.03266702609866,1.6753783743253673e-19,down,7.329381488060548e-17
RPS6KA6,2,2,-8.939428745101544,3.911872980822603e-19,down,1.6305855826452834e-16
TRIM37,2,2,-8.934716589066895,4.0822323283815737e-19,down,1.6305855826452834e-16
SIPA1,3,3,8.875413697603499,6.967394353097858e-19,up,2.667060496746251e-16
UBLCP1,3,3,-8.78990353990202,1.4968843242528257e-18,down,5.500750514764284e-16
MTSS1L,2,2,8.764765969597445,1.8716505426649686e-18,up,6.551111228555331e-16
SMO,3,3,8.761579721126918,1.9253293041362137e-18,up,6.551111228555331e-16
LRP4,3,3,8.756289795120011,2.01782515755243e-18,up,6.620628472297919e-16
FAM162A,2,2,-8.733933769276861,2.4596517261630318e-18,down,7.587127356681865e-16
CDK2AP1,3,3,8.733113423481003,2.4775641743818e-18,up,7.587127356681865e-16
SUN2,2,2,8.720207281200912,2.7769295302053605e-18,up,8.2295650303215e-16
RCOR3,2,2,-8.661276430321502,4.665107306536857e-18,down,1.0365466389462825e-15
TSNAX,2,2,-8.650612900940425,5.122357619972501e-18,down,1.0365466389462825e-15
TAC1,3,3,-8.645600650555053,5.352299631188288e-18,down,1.0365466389462825e-15
TCEAL7,3,3,-8.63030181689372,6.119029042623325e-18,down,1.0365466389462825e-15
TMEM54,2,2,8.619751779488102,6.709940641965682e-18,up,1.0365466389462825e-15
LYRM9,3,3,-8.61813398894927,6.805401991241113e-18,down,1.0365466389462825e-15
BCAT2,2,2,8.6177492824616575,6.8282990199072715e-18,up,1.0365466389462825e-15
YWHAZ,3,3,-8.595523841594177,8.28858126396866e-18,down,1.0365466389462825e-15
EFHD1,2,2,8.592874044665047,8.482050189227683e-18,up,1.0365466389462825e-15
SNX33,3,3,8.576930932225372,9.743808745932986e-18,up,1.0365466389462825e-15
LRRC8B,2,2,-8.562061750294813,1.1086678881057743e-17,down,1.0365466389462825e-15
SLC39A10,2,2,-8.537452599293832,1.3721323042181096e-17,down,1.0365466389462825e-15
PLCD1,2,2,8.52124958065969,1.5784098401396375e-17,up,1.0365466389462825e-15
ZNF365,3,3,-8.47778243709322,2.2952666010864384e-17,down,1.0365466389462825e-15
GAREM2,3,3,8.45703226751008,2.7426804468130233e-17,up,1.0365466389462825e-15
CCDC40,3,3,8.446068915681174,3.0127588434254465e-17,up,1.0365466389462825e-15
CCDC102A,4,4,8.441565858584296,3.131144208550289e-17,up,1.0365466389462825e-15
PCYOX1L,3,3,-8.433661159679087,3.350157952613168e-17,down,1.0365466389462825e-15
HSPB1,4,4,8.422290019173827,3.691957634312417e-17,up,1.0365466389462825e-15
ZNF891,2,2,-8.418297718638225,3.8199403050860633e-17,down,1.0365466389462825e-15
ALG14,2,2,-8.405294302475047,4.267899744755902e-17,down,1.0365466389462825e-15
RTN3,3,3,-8.396503216887968,4.5997113918103046e-17,down,1.0365466389462825e-15
AEBP1,4,4,8.38528319029859,5.0603782624776516e-17,up,1.0365466389462825e-15
PHYHD1,2,2,8.384236021654106,5.105625949924108e-17,up,1.0365466389462825e-15
ATRNL1,2,2,-8.383170897140042,5.152058854713352e-17,down,1.0365466389462825e-15
FGF12,3,3,-8.377903554457975,5.3878765826226085e-17,down,1.0365466389462825e-15
GLMN,2,2,-8.372507329915114,5.64050142966026e-17,down,1.0365466389462825e-15
PLIN4,2,2,8.368807128207129,5.820442739326869e-17,up,1.0365466389462825e-15
RAB3C,4,4,-8.341515335407632,7.334451383267826e-17,down,1.0365466389462825e-15
PPP1R1A,3,3,8.338123402092913,7.547878328558687e-17,up,1.0365466389462825e-15
PPEF1,3,3,-8.331761350284339,7.964837968680196e-17,down,1.0365466389462825e-15
CDH23,3,3,8.320093259489953,8.789412760403127e-17,up,1.0365466389462825e-15
GPR22,4,4,-8.306626127024606,9.846156241102142e-17,down,1.0365466389462825e-15
CROCC,2,2,8.306466288290377,9.859422321978023e-17,up,1.0365466389462825e-15
SEH1L,2,2,-8.304852353592686,9.99436489974356e-17,down,1.0365466389462825e-15
ID3,3,3,8.30330383544057,1.0125549298946686e-16,up,1.0365466389462825e-15
NECAB1,3,3,-8.287824936705901,1.1533816981824438e-16,down,1.0365466389462825e-15
SELPLG,3,3,8.280536269274368,1.2262181418576112e-16,up,1.0365466389462825e-15
KLF15,4,4,8.278332907762087,1.2491161379727444e-16,up,1.0365466389462825e-15
ELOVL4,4,4,-8.272958177292967,1.3067554720988015e-16,down,1.0365466389462825e-15
DMPK,2,2,8.256063912758718,1.50555027601922e-16,up,1.0365466389462825e-15
ITFG1,4,4,-8.218432467714669,2.061802878368959e-16,down,1.0365466389462825e-15
PIK3R5,4,4,8.21567430230576,2.1097535978618936e-16,up,1.0365466389462825e-15
ECE1,2,2,8.211271589883339,2.1885821844670548e-16,up,1.0365466389462825e-15
2-MAR,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
6-MAR,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
7-SEP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AAED1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AASDHPPT,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ABCA2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABCA3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABCD1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABCE1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ABHD12,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABHD13,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ABHD17A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABHD3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ABHD4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABHD8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ABTB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AC007325.2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AC024592.12,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACAA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACADS,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACKR3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACO2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACP2,2,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACSF2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACSL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ACTG1,2,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACTR1B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ACTR3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ADAM10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ADAM32,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ADGRA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADGRA2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADGRB1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADGRB2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADIRF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADORA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ADRM1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AES,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AGBL3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AGO3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AGPAT1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AGPS,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AGRN,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AGT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AHDC1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AIG1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AIP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AK9,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AKAP11,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AKAP17A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AKAP7,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AKT1S1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AKT3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ALDH1L1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ALDH2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ALDOC,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ALKBH7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ALYREF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AMD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AMN1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AMPD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AMY2B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ANAPC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ANAPC15,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ANAPC4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ANGEL2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ANKRD13D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ANKRD49,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ANO8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ANP32E,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AP1B1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AP1S2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AP2A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AP3D1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AP3S1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AP4E1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AP5M1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AP5Z1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
APC2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
APLF,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
APOA1BP,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
APPBP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
APPL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
APRT,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AQP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARAF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGAP23,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGAP29,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARHGAP33,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGAP39,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGDIA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGEF10L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARHGEF4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARID4B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARL14EP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARL15,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARL2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARL5B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARL6IP6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARMC1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARMC5,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARMC6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARMC8,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARPP19,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ARRDC1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARVCF,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ARX,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ASB6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ASCC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ASL,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ASNA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ASTN2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATAD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATE1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATF6B,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATF7IP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATG12,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATG2A,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATG4C,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATG4D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATL2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATM,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATN1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP11B,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATP13A1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP13A2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP13A3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATP5D,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP5I,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP6V1F,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
ATP8A1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATR,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
ATRX,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
AURKAIP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
AZI2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
B3GALT2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
B3GALT4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
B3GALT6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
B4GALT7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BAG2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BAHD1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BAX,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BBIP1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BBS10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BCAR1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BCKDHA,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BCKDK,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BCL9L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BCLAF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BCO2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BET1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BET1L,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BIRC2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BIVM,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BLOC1S1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BLOC1S3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BLVRB,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BLZF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BOLA1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BOP1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BORCS6,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BORCS8,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BRAF,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BRAT1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BRCC3,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BRI3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BRMS1L,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BRWD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BTAF1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BTBD10,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
BTBD2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
BTF3L4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C10ORF54,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C12ORF29,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C12ORF57,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C16ORF13,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C16ORF52,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C16ORF86,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C19ORF24,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C19ORF52,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C19ORF53,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C19ORF60,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C19ORF70,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C1GALT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C1GALT1C1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C1ORF101,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C1ORF122,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C1ORF233,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C1ORF27,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C1ORF35,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C1QTNF4,2,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C20ORF27,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C21ORF2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C21ORF33,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C2ORF69,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C3ORF14,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C3ORF18,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C3ORF33,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C4ORF33,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C4ORF48,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C5ORF28,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C6ORF203,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C7ORF26,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
C7ORF60,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C8ORF59,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C8ORF76,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
C9ORF172,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CA13,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CACNG7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CACTIN,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CACUL1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CACYBP,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CADM4,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CALY,2,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CAMK2N2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CAMSAP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CAMSAP3,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CAND2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CAPN1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CAPN7,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CAPS2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CAPZA1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CARD19,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CARM1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CARNMT1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CASD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CASKIN2,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CASP8AP2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CBR4,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CBS,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CBWD1,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CBWD2,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CBX7,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CCBL1,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CCDC106,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CCDC124,1,1,8.209536151601386,2.2204460492503363e-16,up,1.0365466389462825e-15
CCDC126,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CCDC138,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
CCDC14,1,1,-8.209536151601386,2.2204460492503363e-16,down,1.0365466389462825e-15
